Data type	Check status	Checked by	Year	Sampling platform (code)	Visit event identifier	Expedition identifier	Station name	Reported station name	Project	Orderer	Sampling date	Sampling time (start)	Sampling date (end)	Sampling time (end)	Shark sample id	Sample latitude (DM)	Sample longitude (DM)	Sample latitude (DD)	Sample longitude (DD)	Positioning system (code)	Station water depth	Wind direction (code)	Wind speed (m/s)	Air temperature (C)	Wet-bulb temperature (C)	Air pressure (hpa)	Weather observations (code)	Cloud (code)	Wave observation (code)	Ice (code)	Secchi depth (m)	Q-flag Secchi depth	Additional Sampling	Sampling event comment	Sampling depth (m)	Pressure CTD (dbar)	Q-flag Pressure CTD	Temperature bottle (C)	Q-flag Temperature bottle	Temperature CTD (C)	Q-flag Temperature CTD	Salinity bottle (o/oo psu)	Q-flag Salinity bottle	Salinity CTD (o/oo psu)	Q-flag Salinity CTD	Conductivity_25 bottle (mS/m)	Q-flag Conductivity_25 bottle	Conductivity CTD (mS/m)	Q-flag Conductivity CTD	Dissolved oxygen O2 bottle (ml/l)	Q-flag Dissolved oxygen O2 bottle	Dissolved oxygen O2 CTD (ml/l)	Q-flag Dissolved oxygen CTD	Hydrogen sulphide H2S (umol/l)	Q-flag Hydrogen sulphide H2S	pH	Q-flag pH	pH Laboratory	Q-flag pH Laboratory	Temperature pH Laboratory (C)	Q-flag Temperature pH Laboratory	Alkalinity (mmol/kg)	Q-flag Alkalinity	Alkalinity_2 (mmol/l)	Q-flag Alkalinity_2	Phosphate PO4-P (umol/l)	Q-flag Phosphate PO4-P	Total phosphorus Tot-P (umol/l)	Q-flag Total phosphorus Tot-P	Nitrite NO2-N (umol/l)	Q-flag Nitrite NO2-N	Nitrate NO3-N (umol/l)	Q-flag Nitrate NO3-N	Nitrite+Nitrate NO2+NO3-N (umol/l)	Q-flag Nitrite+Nitrate NO2+NO3-N	Ammonium NH4-N (umol/l)	Q-flag Ammonium NH4-N	Total Nitrogen Tot-N (umol/l)	Q-flag Total Nitrogen Tot-N	Silicate SiO3-Si (umol/l)	QFLAG Silicate SiO3-Si	Humus (ug/l)	Q-flag Humus	Chlorophyll-a bottle (ug/l)	Q-flag Chlorophyll-a bottle	Dissovled organic carbon DOC (umol/l)	Q-flag Dissovled organic carbon DOC	Particulate organic carbon POC (umol/l)	Q-flag Particulate organic carbon POC	Total organic carbon TOC (mg/l)	Q-flag Total organic carbon TOC	Particulate organic nitrogen PON (umol/l)	Q-flag Particulate organic nitrogen PON	Current direction (deca degrees)	Q-flag Current direction	Current velocity (cm/s)	Q-flag Current velocity	Lignin (mg/l)	Q-flag Lignin	Yellow substance (1/l)	Q-flag Yellow substance	Aluminium (ug/l)	Q-flag Aluminium	Urea (umol/l)	Q-flag Urea	Colored dissolved organic matter CDOM (1/m)	Q-flag Colored dissolved organic matter CDOM	Sample comment	Water category	Water district	Sea area name	Sea area code	Water type area	Sea basin	HELCOM/OSPAR area	Economic zone	County	Municipality	Station ID (VISS)	Reporting institute	Data holding centre	Internet access	Data set name	File name
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0281		BY32 NORRKÖPINGSDJ	BY32 NORRKÖPING	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-05-22	04:00			SHARK-HYD+2016+34AR+0281+150+150	58 01.01	17 59.07	58.01683	17.98450		200	21	5	10.5		1014	2	6	2	0	7				150					5.42				10.29										21												4.26		4.23			B	0.10	<	0.10	<			25.0		60.0																													4 - Utsjövatten					V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMHI	SHARK_PhysicalChemical_2016_BAS_SMHI_version_2018-06-15.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0281		BY32 NORRKÖPINGSDJ	BY32 NORRKÖPING	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-05-22	04:00			SHARK-HYD+2016+34AR+0281+175+175	58 01.01	17 59.07	58.01683	17.98450		200	21	5	10.5		1014	2	6	2	0	7				175			5.47		5.46				10.36										21												4.20		4.24			B	0.10	<	0.10	<			24.9		59.6																													4 - Utsjövatten					V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMHI	SHARK_PhysicalChemical_2016_BAS_SMHI_version_2018-06-15.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0281		BY32 NORRKÖPINGSDJ	BY32 NORRKÖPING	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-05-22	04:00			SHARK-HYD+2016+34AR+0281+197+197	58 01.01	17 59.07	58.01683	17.98450		200	21	5	10.5		1014	2	6	2	0	7				197					5.47				10.37										22												4.20		4.13			B	0.10	<	0.10	<			24.2		59.5																													4 - Utsjövatten					V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMHI	SHARK_PhysicalChemical_2016_BAS_SMHI_version_2018-06-15.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0282		HUVUDSKÄR	HUVUDSKÄR	NAT Nationell miljöövervakning extra provtagning, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-05-22	10:25			SHARK-HYD+2016+34AR+0282+0+0	58 55.91	19 10.01	58.93183	19.16683		92	20	5	10.0		1015	2	8	2	0				REFERENSMÄTNING FÖR HUVUDSKÄRSBOJEN	0					8.86				5.72								8.6																																																									4 - Utsjövatten					N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_EXT_SMHI	SHARK_PhysicalChemical_2016_EXT_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0282		HUVUDSKÄR	HUVUDSKÄR	NAT Nationell miljöövervakning extra provtagning, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-05-22	10:25			SHARK-HYD+2016+34AR+0282+5+5	58 55.91	19 10.01	58.93183	19.16683		92	20	5	10.0		1015	2	8	2	0				REFERENSMÄTNING FÖR HUVUDSKÄRSBOJEN	5					8.72				5.73								8.6																																																									4 - Utsjövatten					N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_EXT_SMHI	SHARK_PhysicalChemical_2016_EXT_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0282		HUVUDSKÄR	HUVUDSKÄR	NAT Nationell miljöövervakning extra provtagning, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-05-22	10:25			SHARK-HYD+2016+34AR+0282+10+10	58 55.91	19 10.01	58.93183	19.16683		92	20	5	10.0		1015	2	8	2	0				REFERENSMÄTNING FÖR HUVUDSKÄRSBOJEN	10					8.53				5.74								8.7																																																									4 - Utsjövatten					N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_EXT_SMHI	SHARK_PhysicalChemical_2016_EXT_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0282		HUVUDSKÄR	HUVUDSKÄR	NAT Nationell miljöövervakning extra provtagning, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-05-22	10:25			SHARK-HYD+2016+34AR+0282+15+15	58 55.91	19 10.01	58.93183	19.16683		92	20	5	10.0		1015	2	8	2	0				REFERENSMÄTNING FÖR HUVUDSKÄRSBOJEN	15					6.62				6.19								8.7																																																									4 - Utsjövatten					N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_EXT_SMHI	SHARK_PhysicalChemical_2016_EXT_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0282		HUVUDSKÄR	HUVUDSKÄR	NAT Nationell miljöövervakning extra provtagning, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-05-22	10:25			SHARK-HYD+2016+34AR+0282+20+20	58 55.91	19 10.01	58.93183	19.16683		92	20	5	10.0		1015	2	8	2	0				REFERENSMÄTNING FÖR HUVUDSKÄRSBOJEN	20					6.74				6.37								8.6																																																									4 - Utsjövatten					N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_EXT_SMHI	SHARK_PhysicalChemical_2016_EXT_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0282		HUVUDSKÄR	HUVUDSKÄR	NAT Nationell miljöövervakning extra provtagning, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-05-22	10:25			SHARK-HYD+2016+34AR+0282+30+30	58 55.91	19 10.01	58.93183	19.16683		92	20	5	10.0		1015	2	8	2	0				REFERENSMÄTNING FÖR HUVUDSKÄRSBOJEN	30					6.32				6.53								8.5																																																									4 - Utsjövatten					N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_EXT_SMHI	SHARK_PhysicalChemical_2016_EXT_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0282		HUVUDSKÄR	HUVUDSKÄR	NAT Nationell miljöövervakning extra provtagning, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-05-22	10:25			SHARK-HYD+2016+34AR+0282+40+40	58 55.91	19 10.01	58.93183	19.16683		92	20	5	10.0		1015	2	8	2	0				REFERENSMÄTNING FÖR HUVUDSKÄRSBOJEN	40					4.48				6.89								8.1																																																									4 - Utsjövatten					N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_EXT_SMHI	SHARK_PhysicalChemical_2016_EXT_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0282		HUVUDSKÄR	HUVUDSKÄR	NAT Nationell miljöövervakning extra provtagning, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-05-22	10:25			SHARK-HYD+2016+34AR+0282+50+50	58 55.91	19 10.01	58.93183	19.16683		92	20	5	10.0		1015	2	8	2	0				REFERENSMÄTNING FÖR HUVUDSKÄRSBOJEN	50					3.98				7.68								5.9																																																									4 - Utsjövatten					N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_EXT_SMHI	SHARK_PhysicalChemical_2016_EXT_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0282		HUVUDSKÄR	HUVUDSKÄR	NAT Nationell miljöövervakning extra provtagning, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-05-22	10:25			SHARK-HYD+2016+34AR+0282+60+60	58 55.91	19 10.01	58.93183	19.16683		92	20	5	10.0		1015	2	8	2	0				REFERENSMÄTNING FÖR HUVUDSKÄRSBOJEN	60					5.09				9.33								0.8																																																									4 - Utsjövatten					N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_EXT_SMHI	SHARK_PhysicalChemical_2016_EXT_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0282		HUVUDSKÄR	HUVUDSKÄR	NAT Nationell miljöövervakning extra provtagning, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-05-22	10:25			SHARK-HYD+2016+34AR+0282+70+70	58 55.91	19 10.01	58.93183	19.16683		92	20	5	10.0		1015	2	8	2	0				REFERENSMÄTNING FÖR HUVUDSKÄRSBOJEN	70			5.31		5.32				9.86								0.1		4	<																																																						4 - Utsjövatten					N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_EXT_SMHI	SHARK_PhysicalChemical_2016_EXT_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0282		HUVUDSKÄR	HUVUDSKÄR	NAT Nationell miljöövervakning extra provtagning, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-05-22	10:25			SHARK-HYD+2016+34AR+0282+80+80	58 55.91	19 10.01	58.93183	19.16683		92	20	5	10.0		1015	2	8	2	0				REFERENSMÄTNING FÖR HUVUDSKÄRSBOJEN	80			5.60		5.54				10.32										5																																																							4 - Utsjövatten					N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_EXT_SMHI	SHARK_PhysicalChemical_2016_EXT_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0282		HUVUDSKÄR	HUVUDSKÄR	NAT Nationell miljöövervakning extra provtagning, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-05-22	10:25			SHARK-HYD+2016+34AR+0282+90+90	58 55.91	19 10.01	58.93183	19.16683		92	20	5	10.0		1015	2	8	2	0				REFERENSMÄTNING FÖR HUVUDSKÄRSBOJEN	90					5.71				10.69								0.1																																																									4 - Utsjövatten					N Gotlandshavet	HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_EXT_SMHI	SHARK_PhysicalChemical_2016_EXT_SMHI_version_2018-05-21.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0280		BY38 KARLSÖDJ	BY38 KARLSÖDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-05-21	23:00			SHARK-HYD+2016+34AR+0280+0+0	57 07.03	17 40.12	57.11717	17.66867		110	24	6	10.9		1015	9	9	9	0					0			9.46		9.51				6.89						8.31		8.4														0.16		0.81		0.02	<	0.10	<	0.10	<			20.5		14.8				1.7																									4 - Utsjövatten					V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMHI	SHARK_PhysicalChemical_2016_BAS_SMHI_version_2018-06-15.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0280		BY38 KARLSÖDJ	BY38 KARLSÖDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-05-21	23:00			SHARK-HYD+2016+34AR+0280+5+5	57 07.03	17 40.12	57.11717	17.66867		110	24	6	10.9		1015	9	9	9	0					5					9.48				6.89						8.38		8.4														0.15		0.89		0.02	<	0.10	<	0.10	<			20.3		14.9				1.8																									4 - Utsjövatten					V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMHI	SHARK_PhysicalChemical_2016_BAS_SMHI_version_2018-06-15.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0280		BY38 KARLSÖDJ	BY38 KARLSÖDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-05-21	23:00			SHARK-HYD+2016+34AR+0280+10+10	57 07.03	17 40.12	57.11717	17.66867		110	24	6	10.9		1015	9	9	9	0					10					8.92				7.09						8.39		8.4														0.24		0.94		0.02	<	0.10	<	0.10	<			19.5		14.5				2.1																									4 - Utsjövatten					V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMHI	SHARK_PhysicalChemical_2016_BAS_SMHI_version_2018-06-15.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0280		BY38 KARLSÖDJ	BY38 KARLSÖDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-05-21	23:00			SHARK-HYD+2016+34AR+0280+15+15	57 07.03	17 40.12	57.11717	17.66867		110	24	6	10.9		1015	9	9	9	0					15			7.59		7.90				7.13						8.20		8.4														0.29		0.99		0.02	<	0.10	<	0.10	<			20.2		14.7				2.8																									4 - Utsjövatten					V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMHI	SHARK_PhysicalChemical_2016_BAS_SMHI_version_2018-06-15.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0280		BY38 KARLSÖDJ	BY38 KARLSÖDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-05-21	23:00			SHARK-HYD+2016+34AR+0280+20+20	57 07.03	17 40.12	57.11717	17.66867		110	24	6	10.9		1015	9	9	9	0					20					7.23				7.12						8.17		8.3														0.33		0.97		0.02	<	0.10	<	0.10	<			19.4		15.1				2.2																									4 - Utsjövatten					V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMHI	SHARK_PhysicalChemical_2016_BAS_SMHI_version_2018-06-15.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0280		BY38 KARLSÖDJ	BY38 KARLSÖDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-05-21	23:00			SHARK-HYD+2016+34AR+0280+30+30	57 07.03	17 40.12	57.11717	17.66867		110	24	6	10.9		1015	9	9	9	0					30			5.60		5.82				7.11						8.23		8.2														0.39		0.98		0.02	<	0.10	<	0.10	<			19.0		16.1				0.8																									4 - Utsjövatten					V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMHI	SHARK_PhysicalChemical_2016_BAS_SMHI_version_2018-06-15.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0280		BY38 KARLSÖDJ	BY38 KARLSÖDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-05-21	23:00			SHARK-HYD+2016+34AR+0280+40+40	57 07.03	17 40.12	57.11717	17.66867		110	24	6	10.9		1015	9	9	9	0					40					4.05				7.17						7.89		8.0														0.68		1.20		0.07		0.10	<	0.10	<			17.7		18.4				0.2	<																								4 - Utsjövatten					V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMHI	SHARK_PhysicalChemical_2016_BAS_SMHI_version_2018-06-15.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0280		BY38 KARLSÖDJ	BY38 KARLSÖDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-05-21	23:00			SHARK-HYD+2016+34AR+0280+50+50	57 07.03	17 40.12	57.11717	17.66867		110	24	6	10.9		1015	9	9	9	0					50			3.87		3.82				7.49						6.68		6.9														1.18		1.61		0.24		2.59		2.83				21.0		23.3				0.2	<																								4 - Utsjövatten					V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMHI	SHARK_PhysicalChemical_2016_BAS_SMHI_version_2018-06-15.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0280		BY38 KARLSÖDJ	BY38 KARLSÖDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-05-21	23:00			SHARK-HYD+2016+34AR+0280+60+60	57 07.03	17 40.12	57.11717	17.66867		110	24	6	10.9		1015	9	9	9	0					60					4.52				8.13						3.91		4.6														2.10		2.42		0.12		5.57		5.69				23.5		33.8																													4 - Utsjövatten					V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMHI	SHARK_PhysicalChemical_2016_BAS_SMHI_version_2018-06-15.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0280		BY38 KARLSÖDJ	BY38 KARLSÖDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-05-21	23:00			SHARK-HYD+2016+34AR+0280+70+70	57 07.03	17 40.12	57.11717	17.66867		110	24	6	10.9		1015	9	9	9	0					70			5.10		5.10				8.86						1.16		1.8														2.81		3.04		0.16		5.92		6.08				22.8		45.1																													4 - Utsjövatten					V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMHI	SHARK_PhysicalChemical_2016_BAS_SMHI_version_2018-06-15.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0280		BY38 KARLSÖDJ	BY38 KARLSÖDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-05-21	23:00			SHARK-HYD+2016+34AR+0280+80+80	57 07.03	17 40.12	57.11717	17.66867		110	24	6	10.9		1015	9	9	9	0					80					5.18				9.37						0.18				4	<											0.62		1.35		0.40		0.32		0.72				20.3		52.0																													4 - Utsjövatten					V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMHI	SHARK_PhysicalChemical_2016_BAS_SMHI_version_2018-06-15.zip
Physical and Chemical	Klar	Leverantör och Datavärd	2016	34AR	0280		BY38 KARLSÖDJ	BY38 KARLSÖDJ	NAT Nationell BasVerksamhet, NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	2016-05-21	23:00			SHARK-HYD+2016+34AR+0280+90+90	57 07.03	17 40.12	57.11717	17.66867		110	24	6	10.9		1015	9	9	9	0					90			5.21		5.19				9.69						0.10	<	0.1		14												4.62		4.38			B	0.10	<	0.10	<			24.9		58.1																													4 - Utsjövatten					V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Utanför gränser	Utanför gränser		Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_PhysicalChemical_2016_BAS_SMHI	SHARK_PhysicalChemical_2016_BAS_SMHI_version_2018-06-15.zip
